id,plot,block,plotSize,exposition,side,substrateType,sandRatio,substrateDepth,seedmixType,targetType,seedDensity,surveyYear,vegetationCov,botanist,accumulatedCov,speciesRichness,shannon
W1_22_2020,W1_22,1,4,north,water,6,50,30,2,hay_meadow,8,2020,80,Katharina Beck,92.5,27,2.510906691
W1_22_2021,W1_22,1,4,north,water,6,50,30,2,hay_meadow,8,2021,90,Markus Bauer,98.5,36,3.086972835
W1_23_2018,W1_23,1,4,north,water,6,50,30,3,dry_grassland,4,2018,35,Simon Reith,42.5,21,1.426048544
W1_23_2019,W1_23,1,4,north,water,6,50,30,3,dry_grassland,4,2019,75,Jakob Huber,83.5,25,1.587182494
W1_23_2020,W1_23,1,4,north,water,6,50,30,3,dry_grassland,4,2020,80,Katharina Beck,99,38,2.436451686
W1_23_2021,W1_23,1,4,north,water,6,50,30,3,dry_grassland,4,2021,90,Markus Bauer,98.5,35,2.670245144
W1_24_2018,W1_24,1,4,north,water,6,50,30,1,hay_meadow,4,2018,30,Simon Reith,35.5,17,1.356317805
W1_24_2019,W1_24,1,4,north,water,6,50,30,1,hay_meadow,4,2019,80,Jakob Huber,89.5,30,2.373374731
W1_24_2020,W1_24,1,4,north,water,6,50,30,1,hay_meadow,4,2020,80,Katharina Beck,91.5,35,2.521252604
W1_24_2021,W1_24,1,4,north,water,6,50,30,1,hay_meadow,4,2021,90,Markus Bauer,96.5,27,2.538114043
W2_01_2018,W2_01,2,4,north,water,1,0,15,3,dry_grassland,4,2018,80,Jakob Huber,89,20,0.829979365
W2_01_2019,W2_01,2,4,north,water,1,0,15,3,dry_grassland,4,2019,75,Jakob Huber,83,43,2.973282958
W2_01_2020,W2_01,2,4,north,water,1,0,15,3,dry_grassland,4,2020,90,Jakob Huber,99.5,36,2.240044758
W2_01_2021,W2_01,2,4,north,water,1,0,15,3,dry_grassland,4,2021,100,Markus Bauer,99,33,2.879080639
W2_02_2018,W2_02,2,4,north,water,1,0,15,1,hay_meadow,4,2018,80,Jakob Huber,98,18,0.922853355
W2_02_2019,W2_02,2,4,north,water,1,0,15,1,hay_meadow,4,2019,85,Jakob Huber,96,33,1.803214912
W2_02_2020,W2_02,2,4,north,water,1,0,15,1,hay_meadow,4,2020,90,Jakob Huber,102.5,35,2.727027647
W2_02_2021,W2_02,2,4,north,water,1,0,15,1,hay_meadow,4,2021,100,Markus Bauer,106,29,2.59652755
W2_03_2018,W2_03,2,4,north,water,1,0,15,2,hay_meadow,8,2018,80,Jakob Huber,87,13,0.806815287
W2_03_2019,W2_03,2,4,north,water,1,0,15,2,hay_meadow,8,2019,90,Jakob Huber,103,31,1.592621686
W2_03_2020,W2_03,2,4,north,water,1,0,15,2,hay_meadow,8,2020,85,Jakob Huber,98.5,34,2.606115772
W2_03_2021,W2_03,2,4,north,water,1,0,15,2,hay_meadow,8,2021,100,Markus Bauer,104,25,2.468075596
W2_04_2018,W2_04,2,4,north,water,1,0,15,4,dry_grassland,8,2018,75,Jakob Huber,82.5,12,0.842644378
W2_04_2019,W2_04,2,4,north,water,1,0,15,4,dry_grassland,8,2019,80,Jakob Huber,101,36,2.277411535
W2_04_2020,W2_04,2,4,north,water,1,0,15,4,dry_grassland,8,2020,90,Jakob Huber,91.5,38,2.604285576
W2_04_2021,W2_04,2,4,north,water,1,0,15,4,dry_grassland,8,2021,100,Markus Bauer,111.5,32,2.73072246
W2_05_2018,W2_05,2,4,north,water,2,25,15,2,hay_meadow,8,2018,80,Jakob Huber,86.5,20,1.491353518
W2_05_2019,W2_05,2,4,north,water,2,25,15,2,hay_meadow,8,2019,90,Jakob Huber,101,29,2.342392776
W2_05_2020,W2_05,2,4,north,water,2,25,15,2,hay_meadow,8,2020,80,Jakob Huber,97.5,40,3.010212738
W2_05_2021,W2_05,2,4,north,water,2,25,15,2,hay_meadow,8,2021,90,Markus Bauer,98,34,2.872636454
W2_06_2018,W2_06,2,4,north,water,2,25,15,4,dry_grassland,8,2018,60,Jakob Huber,64.5,18,1.396192238
W2_06_2019,W2_06,2,4,north,water,2,25,15,4,dry_grassland,8,2019,90,Jakob Huber,108,24,1.851331406
W2_06_2020,W2_06,2,4,north,water,2,25,15,4,dry_grassland,8,2020,90,Jakob Huber,87,31,1.885154926
W2_06_2021,W2_06,2,4,north,water,2,25,15,4,dry_grassland,8,2021,90,Markus Bauer,101.5,30,2.70086082
W2_07_2018,W2_07,2,4,north,water,2,25,15,1,hay_meadow,4,2018,50,Jakob Huber,54.5,22,1.811594805
W2_07_2019,W2_07,2,4,north,water,2,25,15,1,hay_meadow,4,2019,70,Jakob Huber,86,28,2.590990449
W2_07_2020,W2_07,2,4,north,water,2,25,15,1,hay_meadow,4,2020,80,Jakob Huber,78,34,2.836973953
W2_07_2021,W2_07,2,4,north,water,2,25,15,1,hay_meadow,4,2021,90,Markus Bauer,104,38,2.80944579
W2_08_2018,W2_08,2,4,north,water,2,25,15,3,dry_grassland,4,2018,45,Jakob Huber,52.5,22,1.716935316
W2_08_2019,W2_08,2,4,north,water,2,25,15,3,dry_grassland,4,2019,85,Jakob Huber,97,35,2.27707123
W2_08_2020,W2_08,2,4,north,water,2,25,15,3,dry_grassland,4,2020,80,Jakob Huber,81,32,2.386731321
W2_08_2021,W2_08,2,4,north,water,2,25,15,3,dry_grassland,4,2021,100,Markus Bauer,103,46,3.093005425
W2_09_2018,W2_09,2,4,north,water,3,50,15,3,dry_grassland,4,2018,85,Jakob Huber,97,17,1.084047695
W2_09_2019,W2_09,2,4,north,water,3,50,15,3,dry_grassland,4,2019,95,Jakob Huber,97,24,1.800235591
W2_09_2020,W2_09,2,4,north,water,3,50,15,3,dry_grassland,4,2020,85,Jakob Huber,85,36,2.700443923
W2_09_2021,W2_09,2,4,north,water,3,50,15,3,dry_grassland,4,2021,90,Markus Bauer,98,42,3.093448256
W2_10_2018,W2_10,2,4,north,water,3,50,15,1,hay_meadow,4,2018,75,Jakob Huber,82.5,17,1.130704454
W2_10_2019,W2_10,2,4,north,water,3,50,15,1,hay_meadow,4,2019,80,Jakob Huber,78,33,2.648582495
W2_10_2020,W2_10,2,4,north,water,3,50,15,1,hay_meadow,4,2020,75,Jakob Huber,78.5,38,2.677388791
W2_10_2021,W2_10,2,4,north,water,3,50,15,1,hay_meadow,4,2021,90,Markus Bauer,95,41,3.250338154
W2_11_2018,W2_11,2,4,north,water,3,50,15,4,dry_grassland,8,2018,75,Jakob Huber,83.5,19,0.970124806
W2_11_2019,W2_11,2,4,north,water,3,50,15,4,dry_grassland,8,2019,90,Jakob Huber,86.5,24,2.020547795
W2_11_2020,W2_11,2,4,north,water,3,50,15,4,dry_grassland,8,2020,90,Jakob Huber,96,31,2.510691583
W2_11_2021,W2_11,2,4,north,water,3,50,15,4,dry_grassland,8,2021,100,Markus Bauer,112,46,3.153489359
W2_12_2018,W2_12,2,4,north,water,3,50,15,2,hay_meadow,8,2018,85,Jakob Huber,91,22,1.119243948
W2_12_2019,W2_12,2,4,north,water,3,50,15,2,hay_meadow,8,2019,90,Jakob Huber,86,23,2.438607554
W2_12_2020,W2_12,2,4,north,water,3,50,15,2,hay_meadow,8,2020,85,Jakob Huber,85.5,31,2.223771641
W2_12_2021,W2_12,2,4,north,water,3,50,15,2,hay_meadow,8,2021,90,Markus Bauer,100.5,36,2.819724732
W2_13_2018,W2_13,2,4,north,water,4,0,30,1,hay_meadow,4,2018,85,Jakob Huber,92,12,0.439767759
W2_13_2019,W2_13,2,4,north,water,4,0,30,1,hay_meadow,4,2019,70,Jakob Huber,84.5,28,2.55442048
W2_13_2020,W2_13,2,4,north,water,4,0,30,1,hay_meadow,4,2020,85,Jakob Huber,92.5,33,2.652942803
W2_13_2021,W2_13,2,4,north,water,4,0,30,1,hay_meadow,4,2021,90,Markus Bauer,90.5,34,2.924689945
W2_14_2018,W2_14,2,4,north,water,4,0,30,4,dry_grassland,8,2018,85,Jakob Huber,88.5,12,0.525764618
W2_14_2019,W2_14,2,4,north,water,4,0,30,4,dry_grassland,8,2019,75,Jakob Huber,87.5,29,2.30634388
W2_14_2020,W2_14,2,4,north,water,4,0,30,4,dry_grassland,8,2020,80,Jakob Huber,96,39,2.611195647
W2_14_2021,W2_14,2,4,north,water,4,0,30,4,dry_grassland,8,2021,90,Markus Bauer,94.5,29,2.694224388
W2_15_2018,W2_15,2,4,north,water,4,0,30,2,hay_meadow,8,2018,75,Jakob Huber,80.5,9,0.378668517
W2_15_2019,W2_15,2,4,north,water,4,0,30,2,hay_meadow,8,2019,70,Jakob Huber,74.5,34,2.143898531
W2_15_2020,W2_15,2,4,north,water,4,0,30,2,hay_meadow,8,2020,80,Jakob Huber,98.5,35,2.850505084
W2_15_2021,W2_15,2,4,north,water,4,0,30,2,hay_meadow,8,2021,90,Markus Bauer,97.5,31,2.746988628
W2_16_2018,W2_16,2,4,north,water,4,0,30,3,dry_grassland,4,2018,80,Jakob Huber,85,8,0.326545567
W2_16_2019,W2_16,2,4,north,water,4,0,30,3,dry_grassland,4,2019,70,Jakob Huber,77.5,35,2.529401551
W2_16_2020,W2_16,2,4,north,water,4,0,30,3,dry_grassland,4,2020,85,Jakob Huber,89.5,36,2.730705388
W2_16_2021,W2_16,2,4,north,water,4,0,30,3,dry_grassland,4,2021,90,Markus Bauer,106.5,26,2.358935745
W2_17_2018,W2_17,2,4,north,water,5,25,30,1,hay_meadow,4,2018,55,Jakob Huber,57,20,1.372221279
W2_17_2019,W2_17,2,4,north,water,5,25,30,1,hay_meadow,4,2019,75,Jakob Huber,81,33,2.478511508
W2_17_2020,W2_17,2,4,north,water,5,25,30,1,hay_meadow,4,2020,80,Jakob Huber,83,40,2.847309875
W2_17_2021,W2_17,2,4,north,water,5,25,30,1,hay_meadow,4,2021,90,Markus Bauer,99,34,2.686197558
W2_18_2018,W2_18,2,4,north,water,5,25,30,4,dry_grassland,8,2018,45,Jakob Huber,49.5,18,1.452488571
W2_18_2019,W2_18,2,4,north,water,5,25,30,4,dry_grassland,8,2019,90,Jakob Huber,98.5,21,0.961633193
W2_18_2020,W2_18,2,4,north,water,5,25,30,4,dry_grassland,8,2020,80,Jakob Huber,81.5,33,2.561851405
W2_18_2021,W2_18,2,4,north,water,5,25,30,4,dry_grassland,8,2021,90,Markus Bauer,102,42,2.957915207
W2_19_2018,W2_19,2,4,north,water,5,25,30,2,hay_meadow,8,2018,65,Jakob Huber,73,22,0.975047951
W2_19_2019,W2_19,2,4,north,water,5,25,30,2,hay_meadow,8,2019,85,Jakob Huber,93.5,38,2.41518885
W2_19_2020,W2_19,2,4,north,water,5,25,30,2,hay_meadow,8,2020,85,Jakob Huber,95,39,2.716975474
W2_19_2021,W2_19,2,4,north,water,5,25,30,2,hay_meadow,8,2021,90,Markus Bauer,97,35,2.81457672
W2_20_2018,W2_20,2,4,north,water,5,25,30,3,dry_grassland,4,2018,65,Jakob Huber,65.5,19,0.885899478
W2_20_2019,W2_20,2,4,north,water,5,25,30,3,dry_grassland,4,2019,80,Jakob Huber,89,29,2.04677257
W2_20_2020,W2_20,2,4,north,water,5,25,30,3,dry_grassland,4,2020,80,Jakob Huber,75,35,2.688069298
W2_20_2021,W2_20,2,4,north,water,5,25,30,3,dry_grassland,4,2021,90,Markus Bauer,95,36,2.882323976
W2_21_2018,W2_21,2,4,north,water,6,50,30,1,hay_meadow,4,2018,65,Jakob Huber,72.5,17,0.899943801
W2_21_2019,W2_21,2,4,north,water,6,50,30,1,hay_meadow,4,2019,65,Jakob Huber,70,25,1.414584685
W2_21_2020,W2_21,2,4,north,water,6,50,30,1,hay_meadow,4,2020,80,Jakob Huber,99.5,34,2.756986349
W2_21_2021,W2_21,2,4,north,water,6,50,30,1,hay_meadow,4,2021,70,Markus Bauer,75,39,3.072985392
W2_22_2018,W2_22,2,4,north,water,6,50,30,4,dry_grassland,8,2018,65,Jakob Huber,70.5,15,1.00284198
W2_22_2019,W2_22,2,4,north,water,6,50,30,4,dry_grassland,8,2019,90,Jakob Huber,105.5,21,1.373729615
W2_22_2020,W2_22,2,4,north,water,6,50,30,4,dry_grassland,8,2020,85,Jakob Huber,96,34,1.455586074
W2_22_2021,W2_22,2,4,north,water,6,50,30,4,dry_grassland,8,2021,90,Markus Bauer,96.5,35,2.762358153
W2_23_2018,W2_23,2,4,north,water,6,50,30,3,dry_grassland,4,2018,65,Jakob Huber,73.5,16,1.027761409
W2_23_2019,W2_23,2,4,north,water,6,50,30,3,dry_grassland,4,2019,80,Jakob Huber,79.5,31,2.25390219
W2_23_2020,W2_23,2,4,north,water,6,50,30,3,dry_grassland,4,2020,80,Jakob Huber,81.5,32,2.275180316
W2_23_2021,W2_23,2,4,north,water,6,50,30,3,dry_grassland,4,2021,90,Markus Bauer,103,30,2.667565946
W2_24_2018,W2_24,2,4,north,water,6,50,30,2,hay_meadow,8,2018,70,Jakob Huber,76,14,0.751413344
W2_24_2019,W2_24,2,4,north,water,6,50,30,2,hay_meadow,8,2019,55,Jakob Huber,70.5,31,2.306045056
W2_24_2020,W2_24,2,4,north,water,6,50,30,2,hay_meadow,8,2020,80,Jakob Huber,88.5,34,2.051369819
W2_24_2021,W2_24,2,4,north,water,6,50,30,2,hay_meadow,8,2021,90,Markus Bauer,101,25,2.244602209
W3_01_2018,W3_01,3,4,north,water,1,0,15,2,hay_meadow,8,2018,25,Jakob Huber,31,10,0.882838777
W3_01_2019,W3_01,3,4,north,water,1,0,15,2,hay_meadow,8,2019,50,Jakob Huber,50,28,2.620445573
W3_01_2020,W3_01,3,4,north,water,1,0,15,2,hay_meadow,8,2020,80,Katharina Beck,99.5,30,1.692757037
W3_01_2021,W3_01,3,4,north,water,1,0,15,2,hay_meadow,8,2021,90,Markus Bauer,91,25,2.464587877
W3_02_2018,W3_02,3,4,north,water,1,0,15,1,hay_meadow,4,2018,20,Jakob Huber,33.5,18,1.671321158
W3_02_2019,W3_02,3,4,north,water,1,0,15,1,hay_meadow,4,2019,80,Jakob Huber,94,29,2.439017525
W3_02_2020,W3_02,3,4,north,water,1,0,15,1,hay_meadow,4,2020,90,Katharina Beck,104.5,35,1.58953017
W3_02_2021,W3_02,3,4,north,water,1,0,15,1,hay_meadow,4,2021,80,Markus Bauer,85.5,30,2.676358696
W3_03_2018,W3_03,3,4,north,water,1,0,15,3,dry_grassland,4,2018,20,Jakob Huber,32,13,1.406911106
W3_03_2019,W3_03,3,4,north,water,1,0,15,3,dry_grassland,4,2019,85,Jakob Huber,100,25,1.342986517
W3_03_2020,W3_03,3,4,north,water,1,0,15,3,dry_grassland,4,2020,90,Katharina Beck,99.5,32,1.688743898
W3_03_2021,W3_03,3,4,north,water,1,0,15,3,dry_grassland,4,2021,80,Markus Bauer,82.5,28,2.75263598
W3_04_2018,W3_04,3,4,north,water,1,0,15,4,dry_grassland,8,2018,25,Jakob Huber,37,15,1.361066984
W3_04_2019,W3_04,3,4,north,water,1,0,15,4,dry_grassland,8,2019,90,Jakob Huber,110,30,1.578240649
W3_04_2020,W3_04,3,4,north,water,1,0,15,4,dry_grassland,8,2020,70,Katharina Beck,93.5,33,2.309631571
W3_04_2021,W3_04,3,4,north,water,1,0,15,4,dry_grassland,8,2021,90,Markus Bauer,90.5,31,2.900033199
W3_05_2018,W3_05,3,4,north,water,2,25,15,4,dry_grassland,8,2018,25,Jakob Huber,28,21,2.005239613
W3_05_2019,W3_05,3,4,north,water,2,25,15,4,dry_grassland,8,2019,80,Jakob Huber,97,30,2.422218819
W3_05_2020,W3_05,3,4,north,water,2,25,15,4,dry_grassland,8,2020,90,Katharina Beck,108,35,2.002558879
W3_05_2021,W3_05,3,4,north,water,2,25,15,4,dry_grassland,8,2021,90,Markus Bauer,94.5,25,2.345458582
W3_06_2018,W3_06,3,4,north,water,2,25,15,2,hay_meadow,8,2018,20,Jakob Huber,26.5,15,1.73120788
W3_06_2019,W3_06,3,4,north,water,2,25,15,2,hay_meadow,8,2019,80,Jakob Huber,95.5,31,2.716672059
W3_06_2020,W3_06,3,4,north,water,2,25,15,2,hay_meadow,8,2020,80,Katharina Beck,70.5,33,2.470179576
W3_06_2021,W3_06,3,4,north,water,2,25,15,2,hay_meadow,8,2021,90,Markus Bauer,91.5,24,2.372241823
W3_07_2018,W3_07,3,4,north,water,2,25,15,3,dry_grassland,4,2018,25,Jakob Huber,36,18,1.873319983
W3_07_2019,W3_07,3,4,north,water,2,25,15,3,dry_grassland,4,2019,80,Jakob Huber,93,27,1.265011718
W3_07_2020,W3_07,3,4,north,water,2,25,15,3,dry_grassland,4,2020,75,Katharina Beck,76,33,2.378887355
W3_07_2021,W3_07,3,4,north,water,2,25,15,3,dry_grassland,4,2021,90,Markus Bauer,93,40,3.042876216
W3_08_2018,W3_08,3,4,north,water,2,25,15,1,hay_meadow,4,2018,20,Jakob Huber,38.5,22,1.995412658
W3_08_2019,W3_08,3,4,north,water,2,25,15,1,hay_meadow,4,2019,80,Jakob Huber,82.5,29,2.171798102
W3_08_2020,W3_08,3,4,north,water,2,25,15,1,hay_meadow,4,2020,70,Katharina Beck,73.5,36,2.787207881
W3_08_2021,W3_08,3,4,north,water,2,25,15,1,hay_meadow,4,2021,80,Markus Bauer,86,37,3.006331863
W3_09_2018,W3_09,3,4,north,water,3,50,15,2,hay_meadow,8,2018,60,Jakob Huber,69.5,18,1.00912236
W3_09_2019,W3_09,3,4,north,water,3,50,15,2,hay_meadow,8,2019,75,Jakob Huber,81,23,1.910109661
W3_09_2020,W3_09,3,4,north,water,3,50,15,2,hay_meadow,8,2020,85,Katharina Beck,94,27,2.32947997
W3_09_2021,W3_09,3,4,north,water,3,50,15,2,hay_meadow,8,2021,80,Markus Bauer,84,34,2.971270612
W3_10_2018,W3_10,3,4,north,water,3,50,15,1,hay_meadow,4,2018,70,Jakob Huber,69,14,0.686314801
W3_10_2019,W3_10,3,4,north,water,3,50,15,1,hay_meadow,4,2019,70,Jakob Huber,81.5,30,1.361999177
W3_10_2020,W3_10,3,4,north,water,3,50,15,1,hay_meadow,4,2020,85,Katharina Beck,103.5,32,1.615509018
W3_10_2021,W3_10,3,4,north,water,3,50,15,1,hay_meadow,4,2021,80,Markus Bauer,87,33,2.98498623
W3_11_2018,W3_11,3,4,north,water,3,50,15,3,dry_grassland,4,2018,20,Jakob Huber,39.5,23,2.018918433
W3_11_2019,W3_11,3,4,north,water,3,50,15,3,dry_grassland,4,2019,75,Jakob Huber,89,30,2.233688664
W3_11_2020,W3_11,3,4,north,water,3,50,15,3,dry_grassland,4,2020,70,Katharina Beck,89,28,2.693816238
W3_11_2021,W3_11,3,4,north,water,3,50,15,3,dry_grassland,4,2021,80,Markus Bauer,77.5,34,2.745958612
W3_12_2018,W3_12,3,4,north,water,3,50,15,4,dry_grassland,8,2018,20,Jakob Huber,40.5,23,1.833093307
W3_12_2019,W3_12,3,4,north,water,3,50,15,4,dry_grassland,8,2019,85,Jakob Huber,96.5,25,1.326303905
W3_12_2020,W3_12,3,4,north,water,3,50,15,4,dry_grassland,8,2020,75,Katharina Beck,83,31,2.590557806
W3_12_2021,W3_12,3,4,north,water,3,50,15,4,dry_grassland,8,2021,80,Markus Bauer,85,39,3.041049565
W3_13_2018,W3_13,3,4,north,water,4,0,30,2,hay_meadow,8,2018,50,Jakob Huber,61,17,0.938386836
W3_13_2019,W3_13,3,4,north,water,4,0,30,2,hay_meadow,8,2019,75,Jakob Huber,82.5,29,2.351133996
W3_13_2020,W3_13,3,4,north,water,4,0,30,2,hay_meadow,8,2020,80,Katharina Beck,94,32,2.395654647
W3_13_2021,W3_13,3,4,north,water,4,0,30,2,hay_meadow,8,2021,80,Markus Bauer,84,33,2.931821304
W3_14_2018,W3_14,3,4,north,water,4,0,30,1,hay_meadow,4,2018,30,Jakob Huber,33,7,0.467523322
W3_14_2019,W3_14,3,4,north,water,4,0,30,1,hay_meadow,4,2019,75,Jakob Huber,90,29,1.901184791
W3_14_2020,W3_14,3,4,north,water,4,0,30,1,hay_meadow,4,2020,75,Katharina Beck,88.5,28,2.240146192
W3_14_2021,W3_14,3,4,north,water,4,0,30,1,hay_meadow,4,2021,80,Markus Bauer,82.5,30,2.746076547
W3_15_2018,W3_15,3,4,north,water,4,0,30,3,dry_grassland,4,2018,45,Jakob Huber,59.5,15,0.818891767
W3_15_2019,W3_15,3,4,north,water,4,0,30,3,dry_grassland,4,2019,80,Jakob Huber,89.5,29,1.696917466
W3_15_2020,W3_15,3,4,north,water,4,0,30,3,dry_grassland,4,2020,85,Katharina Beck,105,27,1.429252364
W3_15_2021,W3_15,3,4,north,water,4,0,30,3,dry_grassland,4,2021,80,Markus Bauer,82.5,39,3.048540772
W3_16_2018,W3_16,3,4,north,water,4,0,30,4,dry_grassland,8,2018,40,Jakob Huber,51.5,15,1.069703133
W3_16_2019,W3_16,3,4,north,water,4,0,30,4,dry_grassland,8,2019,75,Jakob Huber,89.5,24,1.545166586
W3_16_2020,W3_16,3,4,north,water,4,0,30,4,dry_grassland,8,2020,90,Katharina Beck,113.5,31,2.267780469
W3_16_2021,W3_16,3,4,north,water,4,0,30,4,dry_grassland,8,2021,80,Markus Bauer,87,27,2.793773215
W3_17_2018,W3_17,3,4,north,water,5,25,30,4,dry_grassland,8,2018,55,Jakob Huber,72.5,17,1.435340244
W3_17_2019,W3_17,3,4,north,water,5,25,30,4,dry_grassland,8,2019,90,Jakob Huber,101,21,1.072081391
W3_17_2020,W3_17,3,4,north,water,5,25,30,4,dry_grassland,8,2020,90,Katharina Beck,109,24,1.772045475
W3_17_2021,W3_17,3,4,north,water,5,25,30,4,dry_grassland,8,2021,90,Markus Bauer,98.5,25,2.619442867
W3_18_2018,W3_18,3,4,north,water,5,25,30,2,hay_meadow,8,2018,55,Jakob Huber,62.5,15,1.3159313
W3_18_2019,W3_18,3,4,north,water,5,25,30,2,hay_meadow,8,2019,90,Jakob Huber,104,31,2.264773572
W3_18_2020,W3_18,3,4,north,water,5,25,30,2,hay_meadow,8,2020,85,Katharina Beck,103,30,2.541978384
W3_18_2021,W3_18,3,4,north,water,5,25,30,2,hay_meadow,8,2021,90,Markus Bauer,93,22,2.344826004
W3_19_2018,W3_19,3,4,north,water,5,25,30,3,dry_grassland,4,2018,50,Jakob Huber,69.5,14,1.231216082
W3_19_2019,W3_19,3,4,north,water,5,25,30,3,dry_grassland,4,2019,95,Jakob Huber,114,35,1.483431843
W3_19_2020,W3_19,3,4,north,water,5,25,30,3,dry_grassland,4,2020,85,Katharina Beck,100.5,39,2.414623016
W3_19_2021,W3_19,3,4,north,water,5,25,30,3,dry_grassland,4,2021,90,Markus Bauer,91.5,25,2.523749404
W3_20_2018,W3_20,3,4,north,water,5,25,30,1,hay_meadow,4,2018,50,Jakob Huber,51.5,17,2.082092114
W3_20_2019,W3_20,3,4,north,water,5,25,30,1,hay_meadow,4,2019,85,Jakob Huber,102.5,26,1.65772094
W3_20_2020,W3_20,3,4,north,water,5,25,30,1,hay_meadow,4,2020,85,Katharina Beck,86.5,35,2.376416044
W3_20_2021,W3_20,3,4,north,water,5,25,30,1,hay_meadow,4,2021,90,Markus Bauer,99,30,2.413911933
W3_21_2018,W3_21,3,4,north,water,6,50,30,2,hay_meadow,8,2018,60,Jakob Huber,77,20,1.084905752
W3_21_2019,W3_21,3,4,north,water,6,50,30,2,hay_meadow,8,2019,85,Jakob Huber,91,23,2.273428513
W3_21_2020,W3_21,3,4,north,water,6,50,30,2,hay_meadow,8,2020,90,Katharina Beck,97,37,2.604787176
W3_21_2021,W3_21,3,4,north,water,6,50,30,2,hay_meadow,8,2021,90,Markus Bauer,98.5,27,2.445060273
W3_22_2018,W3_22,3,4,north,water,6,50,30,3,dry_grassland,4,2018,60,Jakob Huber,64,18,1.606744626
W3_22_2019,W3_22,3,4,north,water,6,50,30,3,dry_grassland,4,2019,80,Jakob Huber,93,28,2.270939473
W3_22_2020,W3_22,3,4,north,water,6,50,30,3,dry_grassland,4,2020,85,Katharina Beck,96.5,33,2.47392952
W3_22_2021,W3_22,3,4,north,water,6,50,30,3,dry_grassland,4,2021,90,Markus Bauer,94,23,2.413234614
W3_23_2018,W3_23,3,4,north,water,6,50,30,4,dry_grassland,8,2018,75,Jakob Huber,83.5,21,1.221530406
W3_23_2019,W3_23,3,4,north,water,6,50,30,4,dry_grassland,8,2019,95,Jakob Huber,115,21,1.084712515
W3_23_2020,W3_23,3,4,north,water,6,50,30,4,dry_grassland,8,2020,85,Katharina Beck,100,30,2.479518657
W3_23_2021,W3_23,3,4,north,water,6,50,30,4,dry_grassland,8,2021,90,Markus Bauer,92,30,2.893673211
W3_24_2018,W3_24,3,4,north,water,6,50,30,1,hay_meadow,4,2018,50,Jakob Huber,63,19,1.583493143
W3_24_2019,W3_24,3,4,north,water,6,50,30,1,hay_meadow,4,2019,90,Jakob Huber,99,28,1.999288927
W3_24_2020,W3_24,3,4,north,water,6,50,30,1,hay_meadow,4,2020,90,Katharina Beck,103.5,30,2.270574864
W3_24_2021,W3_24,3,4,north,water,6,50,30,1,hay_meadow,4,2021,100,Markus Bauer,109.5,27,2.693999983
W4_01_2018,W4_01,4,4,north,water,1,0,15,4,dry_grassland,8,2018,75,Simon Reith,73,12,0.575866653
W4_01_2019,W4_01,4,4,north,water,1,0,15,4,dry_grassland,8,2019,80,Jakob Huber,92.5,30,1.939350529
W4_01_2020,W4_01,4,4,north,water,1,0,15,4,dry_grassland,8,2020,90,Jakob Huber,109,31,1.888526194
W4_01_2021,W4_01,4,4,north,water,1,0,15,4,dry_grassland,8,2021,90,Markus Bauer,90,30,2.881723775
W4_02_2018,W4_02,4,4,north,water,1,0,15,2,hay_meadow,8,2018,70,Simon Reith,64,9,0.363756755
W4_02_2019,W4_02,4,4,north,water,1,0,15,2,hay_meadow,8,2019,75,Jakob Huber,71.5,29,2.766819957
W4_02_2020,W4_02,4,4,north,water,1,0,15,2,hay_meadow,8,2020,80,Jakob Huber,102.5,33,2.282408517
W4_02_2021,W4_02,4,4,north,water,1,0,15,2,hay_meadow,8,2021,80,Markus Bauer,83,17,1.981429796
W4_03_2018,W4_03,4,4,north,water,1,0,15,3,dry_grassland,4,2018,60,Simon Reith,62.5,13,0.647529596
W4_03_2019,W4_03,4,4,north,water,1,0,15,3,dry_grassland,4,2019,70,Jakob Huber,83,25,1.560185191
W4_03_2020,W4_03,4,4,north,water,1,0,15,3,dry_grassland,4,2020,85,Jakob Huber,97.5,28,2.085227244
W4_03_2021,W4_03,4,4,north,water,1,0,15,3,dry_grassland,4,2021,90,Markus Bauer,90.5,33,2.894053605
W4_04_2018,W4_04,4,4,north,water,1,0,15,1,hay_meadow,4,2018,60,Simon Reith,63,15,1.200224529
W4_04_2019,W4_04,4,4,north,water,1,0,15,1,hay_meadow,4,2019,75,Jakob Huber,91,26,2.338465731
W4_04_2020,W4_04,4,4,north,water,1,0,15,1,hay_meadow,4,2020,80,Jakob Huber,98.5,31,2.500786345
W4_04_2021,W4_04,4,4,north,water,1,0,15,1,hay_meadow,4,2021,90,Markus Bauer,90.5,25,2.419286565
W4_05_2018,W4_05,4,4,north,water,2,25,15,1,hay_meadow,4,2018,40,Simon Reith,55.5,19,1.892792791
W4_05_2019,W4_05,4,4,north,water,2,25,15,1,hay_meadow,4,2019,80,Jakob Huber,83,33,2.563130786
W4_05_2020,W4_05,4,4,north,water,2,25,15,1,hay_meadow,4,2020,85,Jakob Huber,85.5,29,2.162555878
W4_05_2021,W4_05,4,4,north,water,2,25,15,1,hay_meadow,4,2021,100,Markus Bauer,100.5,27,2.692554213
W4_06_2018,W4_06,4,4,north,water,2,25,15,2,hay_meadow,8,2018,35,Simon Reith,40,21,1.976752375
W4_06_2019,W4_06,4,4,north,water,2,25,15,2,hay_meadow,8,2019,85,Jakob Huber,91.5,36,2.49190329
