id,plot,block,substrateType,sandRatio,substrateDepth,seedmixType,targetType,seedDensity,surveyYear,botanist,accumulatedCov,speciesRichness,shannon,surveyYearF,botanistYear
W5_12_2018,W5_12,5,3,50,15,3,dry_grassland,4,2018,Jakob_Huber,63.5,23,1.401395427,2018,Jakob_Huber2018
W5_12_2019,W5_12,5,3,50,15,3,dry_grassland,4,2019,Jakob_Huber,78.5,32,1.326377245,2019,Jakob_Huber2019
W5_12_2020,W5_12,5,3,50,15,3,dry_grassland,4,2020,Katharina_Beck,75,32,2.502545831,2020,Katharina_Beck2020
W5_12_2021,W5_12,5,3,50,15,3,dry_grassland,4,2021,Markus_Bauer,88.5,44,3.095471939,2021,Markus_Bauer2021
W5_13_2018,W5_13,5,4,0,30,4,dry_grassland,8,2018,Jakob_Huber,68,20,1.521143273,2018,Jakob_Huber2018
W5_13_2019,W5_13,5,4,0,30,4,dry_grassland,8,2019,Jakob_Huber,86,30,1.092987985,2019,Jakob_Huber2019
W5_13_2020,W5_13,5,4,0,30,4,dry_grassland,8,2020,Katharina_Beck,96.5,25,2.434795047,2020,Katharina_Beck2020
W5_13_2021,W5_13,5,4,0,30,4,dry_grassland,8,2021,Markus_Bauer,94,37,3.106289156,2021,Markus_Bauer2021
W5_14_2018,W5_14,5,4,0,30,1,hay_meadow,4,2018,Jakob_Huber,90,13,0.888676653,2018,Jakob_Huber2018
W5_14_2019,W5_14,5,4,0,30,1,hay_meadow,4,2019,Jakob_Huber,88.5,21,1.602216502,2019,Jakob_Huber2019
W5_14_2020,W5_14,5,4,0,30,1,hay_meadow,4,2020,Katharina_Beck,96,32,2.387225713,2020,Katharina_Beck2020
W5_14_2021,W5_14,5,4,0,30,1,hay_meadow,4,2021,Markus_Bauer,99,33,2.501088319,2021,Markus_Bauer2021
W5_15_2018,W5_15,5,4,0,30,2,hay_meadow,8,2018,Jakob_Huber,98,13,0.77457888,2018,Jakob_Huber2018
W5_15_2019,W5_15,5,4,0,30,2,hay_meadow,8,2019,Jakob_Huber,72.5,31,2.38431496,2019,Jakob_Huber2019
W5_15_2020,W5_15,5,4,0,30,2,hay_meadow,8,2020,Katharina_Beck,98.5,27,2.320005426,2020,Katharina_Beck2020
W5_15_2021,W5_15,5,4,0,30,2,hay_meadow,8,2021,Markus_Bauer,90.5,37,2.961305878,2021,Markus_Bauer2021
W5_16_2018,W5_16,5,4,0,30,3,dry_grassland,4,2018,Jakob_Huber,83,19,1.151508839,2018,Jakob_Huber2018
W5_16_2019,W5_16,5,4,0,30,3,dry_grassland,4,2019,Jakob_Huber,85.5,29,2.303012855,2019,Jakob_Huber2019
W5_16_2020,W5_16,5,4,0,30,3,dry_grassland,4,2020,Katharina_Beck,98,27,2.266937731,2020,Katharina_Beck2020
W5_16_2021,W5_16,5,4,0,30,3,dry_grassland,4,2021,Markus_Bauer,100,27,2.230898722,2021,Markus_Bauer2021
W5_17_2018,W5_17,5,5,25,30,3,dry_grassland,4,2018,Jakob_Huber,46,24,2.025587127,2018,Jakob_Huber2018
W5_17_2019,W5_17,5,5,25,30,3,dry_grassland,4,2019,Jakob_Huber,56.5,29,2.111748255,2019,Jakob_Huber2019
W5_17_2020,W5_17,5,5,25,30,3,dry_grassland,4,2020,Katharina_Beck,79.5,32,2.319908464,2020,Katharina_Beck2020
W5_17_2021,W5_17,5,5,25,30,3,dry_grassland,4,2021,Markus_Bauer,81.5,40,3.23595789,2021,Markus_Bauer2021
W5_18_2018,W5_18,5,5,25,30,2,hay_meadow,8,2018,Jakob_Huber,57,21,2.30955467,2018,Jakob_Huber2018
W5_18_2019,W5_18,5,5,25,30,2,hay_meadow,8,2019,Jakob_Huber,83.5,31,2.652304449,2019,Jakob_Huber2019
W5_18_2020,W5_18,5,5,25,30,2,hay_meadow,8,2020,Katharina_Beck,84,33,2.51867462,2020,Katharina_Beck2020
W5_18_2021,W5_18,5,5,25,30,2,hay_meadow,8,2021,Markus_Bauer,95.5,36,2.700001865,2021,Markus_Bauer2021
W5_19_2018,W5_19,5,5,25,30,4,dry_grassland,8,2018,Jakob_Huber,44,21,2.344133354,2018,Jakob_Huber2018
W5_19_2019,W5_19,5,5,25,30,4,dry_grassland,8,2019,Jakob_Huber,71.5,30,2.329138056,2019,Jakob_Huber2019
W5_19_2020,W5_19,5,5,25,30,4,dry_grassland,8,2020,Katharina_Beck,95.5,29,2.544257051,2020,Katharina_Beck2020
W5_19_2021,W5_19,5,5,25,30,4,dry_grassland,8,2021,Markus_Bauer,99.5,37,2.70660713,2021,Markus_Bauer2021
W5_20_2018,W5_20,5,5,25,30,1,hay_meadow,4,2018,Jakob_Huber,55.5,28,2.339375759,2018,Jakob_Huber2018
W5_20_2019,W5_20,5,5,25,30,1,hay_meadow,4,2019,Jakob_Huber,74.5,35,2.695660085,2019,Jakob_Huber2019
W5_20_2020,W5_20,5,5,25,30,1,hay_meadow,4,2020,Katharina_Beck,96.5,34,2.636677913,2020,Katharina_Beck2020
W5_20_2021,W5_20,5,5,25,30,1,hay_meadow,4,2021,Markus_Bauer,96,31,3.108321471,2021,Markus_Bauer2021
W5_21_2018,W5_21,5,6,50,30,3,dry_grassland,4,2018,Jakob_Huber,65.5,20,1.95602869,2018,Jakob_Huber2018
W5_21_2019,W5_21,5,6,50,30,3,dry_grassland,4,2019,Jakob_Huber,101.5,27,1.974817961,2019,Jakob_Huber2019
W5_21_2020,W5_21,5,6,50,30,3,dry_grassland,4,2020,Katharina_Beck,99.5,32,2.293235772,2020,Katharina_Beck2020
W5_21_2021,W5_21,5,6,50,30,3,dry_grassland,4,2021,Markus_Bauer,91.5,27,2.515338361,2021,Markus_Bauer2021
W5_22_2018,W5_22,5,6,50,30,2,hay_meadow,8,2018,Jakob_Huber,58,21,2.116858181,2018,Jakob_Huber2018
W5_22_2019,W5_22,5,6,50,30,2,hay_meadow,8,2019,Jakob_Huber,97,22,1.652594882,2019,Jakob_Huber2019
W5_22_2020,W5_22,5,6,50,30,2,hay_meadow,8,2020,Katharina_Beck,103,31,2.23999298,2020,Katharina_Beck2020
W5_22_2021,W5_22,5,6,50,30,2,hay_meadow,8,2021,Markus_Bauer,82,26,2.425112904,2021,Markus_Bauer2021
W5_23_2018,W5_23,5,6,50,30,4,dry_grassland,8,2018,Jakob_Huber,70.5,22,1.887469094,2018,Jakob_Huber2018
W5_23_2019,W5_23,5,6,50,30,4,dry_grassland,8,2019,Jakob_Huber,89.5,21,1.197468277,2019,Jakob_Huber2019
W5_23_2020,W5_23,5,6,50,30,4,dry_grassland,8,2020,Katharina_Beck,106.5,25,1.519570504,2020,Katharina_Beck2020
W5_23_2021,W5_23,5,6,50,30,4,dry_grassland,8,2021,Markus_Bauer,89,29,2.688818152,2021,Markus_Bauer2021
W5_24_2018,W5_24,5,6,50,30,1,hay_meadow,4,2018,Jakob_Huber,41,22,2.097735637,2018,Jakob_Huber2018
W5_24_2019,W5_24,5,6,50,30,1,hay_meadow,4,2019,Jakob_Huber,90.5,26,2.149539103,2019,Jakob_Huber2019
W5_24_2020,W5_24,5,6,50,30,1,hay_meadow,4,2020,Katharina_Beck,78.5,23,2.588460982,2020,Katharina_Beck2020
W5_24_2021,W5_24,5,6,50,30,1,hay_meadow,4,2021,Markus_Bauer,88.5,29,2.70042847,2021,Markus_Bauer2021
W6_01_2018,W6_01,6,1,0,15,3,dry_grassland,4,2018,Simon_Reith,79.5,22,1.559269269,2018,Simon_Reith2018
W6_01_2019,W6_01,6,1,0,15,3,dry_grassland,4,2019,Jakob_Huber,81.5,30,2.590133749,2019,Jakob_Huber2019
W6_01_2020,W6_01,6,1,0,15,3,dry_grassland,4,2020,Jakob_Huber,100.5,49,2.643273538,2020,Jakob_Huber2020
W6_01_2021,W6_01,6,1,0,15,3,dry_grassland,4,2021,Markus_Bauer,99,37,2.935092532,2021,Markus_Bauer2021
W6_02_2018,W6_02,6,1,0,15,2,hay_meadow,8,2018,Simon_Reith,72,7,0.660433362,2018,Simon_Reith2018
W6_02_2019,W6_02,6,1,0,15,2,hay_meadow,8,2019,Jakob_Huber,102,25,2.560792418,2019,Jakob_Huber2019
W6_02_2020,W6_02,6,1,0,15,2,hay_meadow,8,2020,Jakob_Huber,96.5,39,2.353395758,2020,Jakob_Huber2020
W6_02_2021,W6_02,6,1,0,15,2,hay_meadow,8,2021,Markus_Bauer,99,35,2.985638232,2021,Markus_Bauer2021
W6_03_2018,W6_03,6,1,0,15,4,dry_grassland,8,2018,Simon_Reith,59.5,11,0.715738035,2018,Simon_Reith2018
W6_03_2019,W6_03,6,1,0,15,4,dry_grassland,8,2019,Jakob_Huber,110.5,31,2.049410896,2019,Jakob_Huber2019
W6_03_2020,W6_03,6,1,0,15,4,dry_grassland,8,2020,Jakob_Huber,116.5,34,2.282657315,2020,Jakob_Huber2020
W6_03_2021,W6_03,6,1,0,15,4,dry_grassland,8,2021,Markus_Bauer,103.5,30,2.926354982,2021,Markus_Bauer2021
W6_04_2018,W6_04,6,1,0,15,1,hay_meadow,4,2018,Simon_Reith,71.5,11,0.499035847,2018,Simon_Reith2018
W6_04_2019,W6_04,6,1,0,15,1,hay_meadow,4,2019,Jakob_Huber,78,26,2.389986473,2019,Jakob_Huber2019
W6_04_2020,W6_04,6,1,0,15,1,hay_meadow,4,2020,Jakob_Huber,94,35,2.091213138,2020,Jakob_Huber2020
W6_04_2021,W6_04,6,1,0,15,1,hay_meadow,4,2021,Markus_Bauer,107,27,2.628789839,2021,Markus_Bauer2021
W6_05_2018,W6_05,6,2,25,15,4,dry_grassland,8,2018,Simon_Reith,50.5,15,1.281296238,2018,Simon_Reith2018
W6_05_2019,W6_05,6,2,25,15,4,dry_grassland,8,2019,Jakob_Huber,74.5,32,2.253265875,2019,Jakob_Huber2019
W6_05_2020,W6_05,6,2,25,15,4,dry_grassland,8,2020,Jakob_Huber,82,48,3.087234091,2020,Jakob_Huber2020
W6_05_2021,W6_05,6,2,25,15,4,dry_grassland,8,2021,Markus_Bauer,96.5,36,3.020941557,2021,Markus_Bauer2021
W6_06_2018,W6_06,6,2,25,15,2,hay_meadow,8,2018,Simon_Reith,59.5,14,0.816036321,2018,Simon_Reith2018
W6_06_2019,W6_06,6,2,25,15,2,hay_meadow,8,2019,Jakob_Huber,51.5,39,2.877264038,2019,Jakob_Huber2019
W6_06_2020,W6_06,6,2,25,15,2,hay_meadow,8,2020,Jakob_Huber,88.5,36,2.26794159,2020,Jakob_Huber2020
W6_06_2021,W6_06,6,2,25,15,2,hay_meadow,8,2021,Markus_Bauer,93,32,2.577509408,2021,Markus_Bauer2021
W6_07_2018,W6_07,6,2,25,15,3,dry_grassland,4,2018,Simon_Reith,56,18,1.881463331,2018,Simon_Reith2018
W6_07_2019,W6_07,6,2,25,15,3,dry_grassland,4,2019,Jakob_Huber,82,41,2.533148506,2019,Jakob_Huber2019
W6_07_2020,W6_07,6,2,25,15,3,dry_grassland,4,2020,Jakob_Huber,79.5,46,3.089363733,2020,Jakob_Huber2020
W6_07_2021,W6_07,6,2,25,15,3,dry_grassland,4,2021,Markus_Bauer,100,36,2.940948726,2021,Markus_Bauer2021
W6_08_2018,W6_08,6,2,25,15,1,hay_meadow,4,2018,Simon_Reith,42.5,23,1.823269594,2018,Simon_Reith2018
W6_08_2019,W6_08,6,2,25,15,1,hay_meadow,4,2019,Jakob_Huber,84.5,30,2.152368304,2019,Jakob_Huber2019
W6_08_2020,W6_08,6,2,25,15,1,hay_meadow,4,2020,Jakob_Huber,92.5,34,2.708615332,2020,Jakob_Huber2020
W6_08_2021,W6_08,6,2,25,15,1,hay_meadow,4,2021,Markus_Bauer,93,33,2.726573317,2021,Markus_Bauer2021
W6_09_2018,W6_09,6,3,50,15,1,hay_meadow,4,2018,Simon_Reith,29.5,17,1.482616162,2018,Simon_Reith2018
W6_09_2019,W6_09,6,3,50,15,1,hay_meadow,4,2019,Jakob_Huber,64,29,2.554232888,2019,Jakob_Huber2019
W6_09_2020,W6_09,6,3,50,15,1,hay_meadow,4,2020,Jakob_Huber,80,33,2.758497303,2020,Jakob_Huber2020
W6_09_2021,W6_09,6,3,50,15,1,hay_meadow,4,2021,Markus_Bauer,88.5,38,3.032814566,2021,Markus_Bauer2021
W6_10_2018,W6_10,6,3,50,15,3,dry_grassland,4,2018,Simon_Reith,26.5,18,1.835833869,2018,Simon_Reith2018
W6_10_2019,W6_10,6,3,50,15,3,dry_grassland,4,2019,Jakob_Huber,91,25,1.508675365,2019,Jakob_Huber2019
W6_10_2020,W6_10,6,3,50,15,3,dry_grassland,4,2020,Jakob_Huber,83,40,2.368851621,2020,Jakob_Huber2020
W6_10_2021,W6_10,6,3,50,15,3,dry_grassland,4,2021,Markus_Bauer,99.5,37,2.812629257,2021,Markus_Bauer2021
W6_11_2018,W6_11,6,3,50,15,4,dry_grassland,8,2018,Simon_Reith,36.5,20,1.924690623,2018,Simon_Reith2018
W6_11_2019,W6_11,6,3,50,15,4,dry_grassland,8,2019,Jakob_Huber,88.5,33,1.883612443,2019,Jakob_Huber2019
W6_11_2020,W6_11,6,3,50,15,4,dry_grassland,8,2020,Jakob_Huber,100,32,2.300678175,2020,Jakob_Huber2020
W6_11_2021,W6_11,6,3,50,15,4,dry_grassland,8,2021,Markus_Bauer,105,26,2.534356926,2021,Markus_Bauer2021
W6_12_2018,W6_12,6,3,50,15,2,hay_meadow,8,2018,Simon_Reith,32,20,1.685355974,2018,Simon_Reith2018
W6_12_2019,W6_12,6,3,50,15,2,hay_meadow,8,2019,Jakob_Huber,89.5,30,2.32571138,2019,Jakob_Huber2019
W6_12_2020,W6_12,6,3,50,15,2,hay_meadow,8,2020,Jakob_Huber,86.5,34,2.680399694,2020,Jakob_Huber2020
W6_12_2021,W6_12,6,3,50,15,2,hay_meadow,8,2021,Markus_Bauer,93,22,2.336550623,2021,Markus_Bauer2021
W6_13_2018,W6_13,6,4,0,30,3,dry_grassland,4,2018,Simon_Reith,58.5,9,0.920209534,2018,Simon_Reith2018
W6_13_2019,W6_13,6,4,0,30,3,dry_grassland,4,2019,Jakob_Huber,62.5,21,1.948437675,2019,Jakob_Huber2019
W6_13_2020,W6_13,6,4,0,30,3,dry_grassland,4,2020,Jakob_Huber,83.5,35,1.992008348,2020,Jakob_Huber2020
W6_13_2021,W6_13,6,4,0,30,3,dry_grassland,4,2021,Markus_Bauer,93.5,24,2.626686403,2021,Markus_Bauer2021
W6_14_2018,W6_14,6,4,0,30,2,hay_meadow,8,2018,Simon_Reith,57.5,13,1.262595365,2018,Simon_Reith2018
W6_14_2019,W6_14,6,4,0,30,2,hay_meadow,8,2019,Jakob_Huber,74,29,2.559625609,2019,Jakob_Huber2019
W6_14_2020,W6_14,6,4,0,30,2,hay_meadow,8,2020,Jakob_Huber,97,41,2.706969908,2020,Jakob_Huber2020
W6_14_2021,W6_14,6,4,0,30,2,hay_meadow,8,2021,Markus_Bauer,92.5,28,2.821718847,2021,Markus_Bauer2021
W6_15_2018,W6_15,6,4,0,30,1,hay_meadow,4,2018,Simon_Reith,64.5,11,0.989011934,2018,Simon_Reith2018
W6_15_2019,W6_15,6,4,0,30,1,hay_meadow,4,2019,Jakob_Huber,60,32,2.73372832,2019,Jakob_Huber2019
W6_15_2020,W6_15,6,4,0,30,1,hay_meadow,4,2020,Jakob_Huber,86,33,2.629961465,2020,Jakob_Huber2020
W6_15_2021,W6_15,6,4,0,30,1,hay_meadow,4,2021,Markus_Bauer,107,36,2.706525972,2021,Markus_Bauer2021
W6_16_2018,W6_16,6,4,0,30,4,dry_grassland,8,2018,Simon_Reith,68.5,10,0.607610536,2018,Simon_Reith2018
W6_16_2019,W6_16,6,4,0,30,4,dry_grassland,8,2019,Jakob_Huber,60.5,26,1.945402906,2019,Jakob_Huber2019
W6_16_2020,W6_16,6,4,0,30,4,dry_grassland,8,2020,Jakob_Huber,85,32,2.624005036,2020,Jakob_Huber2020
W6_16_2021,W6_16,6,4,0,30,4,dry_grassland,8,2021,Markus_Bauer,99.5,35,2.92409011,2021,Markus_Bauer2021
W6_17_2018,W6_17,6,5,25,30,1,hay_meadow,4,2018,Simon_Reith,59.5,20,0.909232581,2018,Simon_Reith2018
W6_17_2019,W6_17,6,5,25,30,1,hay_meadow,4,2019,Jakob_Huber,84.5,29,2.112545129,2019,Jakob_Huber2019
W6_17_2020,W6_17,6,5,25,30,1,hay_meadow,4,2020,Jakob_Huber,90,34,2.879733819,2020,Jakob_Huber2020
W6_17_2021,W6_17,6,5,25,30,1,hay_meadow,4,2021,Markus_Bauer,110.5,32,2.74767473,2021,Markus_Bauer2021
W6_18_2018,W6_18,6,5,25,30,2,hay_meadow,8,2018,Simon_Reith,52.5,18,1.786222748,2018,Simon_Reith2018
W6_18_2019,W6_18,6,5,25,30,2,hay_meadow,8,2019,Jakob_Huber,75.5,36,2.376478318,2019,Jakob_Huber2019
W6_18_2020,W6_18,6,5,25,30,2,hay_meadow,8,2020,Jakob_Huber,81,38,2.7035132,2020,Jakob_Huber2020
W6_18_2021,W6_18,6,5,25,30,2,hay_meadow,8,2021,Markus_Bauer,90,29,2.795316964,2021,Markus_Bauer2021
W6_19_2018,W6_19,6,5,25,30,4,dry_grassland,8,2018,Simon_Reith,65.5,20,1.190481839,2018,Simon_Reith2018
W6_19_2019,W6_19,6,5,25,30,4,dry_grassland,8,2019,Jakob_Huber,77,32,2.10038668,2019,Jakob_Huber2019
W6_19_2020,W6_19,6,5,25,30,4,dry_grassland,8,2020,Jakob_Huber,82.5,32,2.705340738,2020,Jakob_Huber2020
W6_19_2021,W6_19,6,5,25,30,4,dry_grassland,8,2021,Markus_Bauer,92,26,2.712852207,2021,Markus_Bauer2021
W6_20_2018,W6_20,6,5,25,30,3,dry_grassland,4,2018,Simon_Reith,55.5,20,1.440570833,2018,Simon_Reith2018
W6_20_2019,W6_20,6,5,25,30,3,dry_grassland,4,2019,Jakob_Huber,62.5,26,2.406325527,2019,Jakob_Huber2019
W6_20_2020,W6_20,6,5,25,30,3,dry_grassland,4,2020,Jakob_Huber,73.5,40,2.924741568,2020,Jakob_Huber2020
W6_20_2021,W6_20,6,5,25,30,3,dry_grassland,4,2021,Markus_Bauer,91.5,32,2.784634563,2021,Markus_Bauer2021
W6_21_2018,W6_21,6,6,50,30,4,dry_grassland,8,2018,Simon_Reith,66.5,10,1.270185394,2018,Simon_Reith2018
W6_21_2019,W6_21,6,6,50,30,4,dry_grassland,8,2019,Jakob_Huber,87.5,22,1.905904169,2019,Jakob_Huber2019
W6_21_2020,W6_21,6,6,50,30,4,dry_grassland,8,2020,Jakob_Huber,77,32,2.236546865,2020,Jakob_Huber2020
W6_21_2021,W6_21,6,6,50,30,4,dry_grassland,8,2021,Markus_Bauer,102.5,30,2.482145213,2021,Markus_Bauer2021
W6_22_2018,W6_22,6,6,50,30,2,hay_meadow,8,2018,Simon_Reith,28,15,2.049166269,2018,Simon_Reith2018
W6_22_2019,W6_22,6,6,50,30,2,hay_meadow,8,2019,Jakob_Huber,83,25,2.410762734,2019,Jakob_Huber2019
W6_22_2020,W6_22,6,6,50,30,2,hay_meadow,8,2020,Jakob_Huber,62.5,31,2.726334977,2020,Jakob_Huber2020
W6_22_2021,W6_22,6,6,50,30,2,hay_meadow,8,2021,Markus_Bauer,75,32,3.102737866,2021,Markus_Bauer2021
W6_23_2018,W6_23,6,6,50,30,1,hay_meadow,4,2018,Simon_Reith,17,15,2.21674392,2018,Simon_Reith2018
W6_23_2019,W6_23,6,6,50,30,1,hay_meadow,4,2019,Jakob_Huber,70,26,2.124881087,2019,Jakob_Huber2019
W6_23_2020,W6_23,6,6,50,30,1,hay_meadow,4,2020,Jakob_Huber,75,34,2.96324353,2020,Jakob_Huber2020
W6_23_2021,W6_23,6,6,50,30,1,hay_meadow,4,2021,Markus_Bauer,81,35,3.14987719,2021,Markus_Bauer2021
W6_24_2018,W6_24,6,6,50,30,3,dry_grassland,4,2018,Simon_Reith,25,16,2.03140598,2018,Simon_Reith2018
W6_24_2019,W6_24,6,6,50,30,3,dry_grassland,4,2019,Jakob_Huber,92,25,1.521347631,2019,Jakob_Huber2019
W6_24_2020,W6_24,6,6,50,30,3,dry_grassland,4,2020,Jakob_Huber,93.5,33,2.212197084,2020,Jakob_Huber2020
W6_24_2021,W6_24,6,6,50,30,3,dry_grassland,4,2021,Markus_Bauer,93,29,2.899631157,2021,Markus_Bauer2021
